method,data,loss,accuracy, bi_precision, bi_recall, bi_f1, micro_precision, micro_recall, micro_f1, macro_precision, macro_recall, macro_f1, weighted_precision, weighted_recall, weighted_f1
# select best micro_f1 & w/o postfix
# roberta & freeze pretraiend encoder,2,roberta-prompt-tune,gossipcop,1.0404784679412842,0.7065023597273205,0.23335109216835376,0.09530026109660575,0.13533137648694576,0.7065023597273205,0.7065023597273205,0.7065023597273205,0.4957542409018352,0.49794030603538314,0.479292934272462,0.6316754943464776,0.7065023597273205,0.6574603316403346,0.49794030603538314

full,roberta-pt-with-entity,gossipcop,0.6060686111450195,0.8578667328530972,0.7303656302344417,0.6621716765583094,0.6938269815950242,0.8578667328530972,0.8578667328530972,0.8578667328530972,0.8125760698999034,0.7911961618459573,0.800537937743439,0.8546829097871494,0.8578667328530972,0.85550013752739,0.8570062536144267

# roberta w/o all,100,roberta-pt-with-entity,politifact,0.4521728754043579,0.7925445705024311,0.8143459915611815,0.6967509025270758,0.7509727626459144,0.7925445705024311,0.7925445705024311,0.7925445705024311,0.796646679991117,0.7836695689105968,0.7865974924340683,0.794839456929668,0.7925445705024311,0.7902350256215135,0.8893661074538118
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.44818025827407837,0.7698541329011345,0.7335640138408305,0.7653429602888087,0.7491166077738517,0.7698541329011345,0.7698541329011345,0.7698541329011345,0.7676966410667567,0.7694361860267573,0.7682708787372253,0.7711818201838286,0.7698541329011345,0.7702266632926427,0.8883839456360161
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.4738291800022125,0.8282009724473258,0.7463976945244957,0.9350180505415162,0.8301282051282051,0.8282009724473258,0.8282009724473258,0.8282009724473258,0.8398655139289145,0.8380972605648758,0.8281788566624632,0.8494092296865781,0.8282009724473258,0.8279798145987002,0.9264228073901041
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.6903054714202881,0.8055105348460292,0.7371601208459214,0.8808664259927798,0.8026315789473684,0.8055105348460292,0.8055105348460292,0.8055105348460292,0.810887752730653,0.8124920365258017,0.805469144106272,0.8184158577691264,0.8055105348460292,0.8057588792845717,0.9048577192609896
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.44527268409729004,0.8768233387358185,0.8295081967213115,0.9133574007220217,0.8694158075601374,0.8768233387358185,0.8768233387358185,0.8768233387358185,0.8762925598991174,0.8802081121257167,0.8764256951911116,0.8810695694294282,0.8768233387358185,0.877141453571584,0.9519643236355915
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.5986149311065674,0.7844408427876823,0.7465753424657534,0.7870036101083032,0.766256590509666,0.7844408427876823,0.7844408427876823,0.7844408427876822,0.7825184404636459,0.7846782756423869,0.7831282952548331,0.786188481264079,0.7844408427876823,0.7848510138916976,0.8951263537906137
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.42094680666923523,0.8460291734197731,0.7898089171974523,0.8953068592057761,0.8392554991539762,0.8460291734197731,0.8460291734197731,0.8460291734197731,0.8470496731201782,0.8505946060734764,0.8457552767931623,0.8528943532224988,0.8460291734197731,0.8464189493884114,0.9402102357188361
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.7564198970794678,0.8006482982171799,0.7047872340425532,0.9566787003610109,0.8116385911179173,0.8006482982171799,0.8006482982171799,0.8006482982171799,0.8274973514611106,0.8151040560628584,0.7999673162130034,0.8400269096416116,0.8006482982171799,0.7987755977056945,0.900966234869399
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.6596742272377014,0.8217179902755267,0.7463126843657817,0.9133574007220217,0.8214285714285714,0.8217179902755267,0.8217179902755267,0.8217179902755266,0.8299908745569915,0.8302081121257168,0.8217175219602404,0.8385350009460454,0.8217179902755267,0.8217470258232795,0.9211244425568061
# roberta w/o all,100,roberta-pt-with-entity,politifact,0.4142194986343384,0.8152350081037277,0.8029739776951673,0.779783393501805,0.7912087912087913,0.8152350081037277,0.8152350081037277,0.8152350081037277,0.813843310686664,0.8119505202803143,0.8127555583950933,0.8149531453357148,0.8152350081037277,0.8149556334886703,0.9072414525376938
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.6406129598617554,0.6853343223482039,0.4038948912898493,0.6731880835927079,0.504877032096707,0.6853343223482039,0.6853343223482039,0.6853343223482039,0.6373434199791076,0.6811613762426534,0.637131561518784,0.7595223203919769,0.6853343223482039,0.7063490163048007,0.7451350804401289
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.6914913058280945,0.5713680194977218,0.32590151221403646,0.7474433081369497,0.4538949642230323,0.5713680194977218,0.5713680194977218,0.5713680194977218,0.5965801087595072,0.6318602183422646,0.5505717953582241,0.7382439413692432,0.5713680194977218,0.6011691111340759,0.6531524908863223
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.6389030814170837,0.7120377238529194,0.4301267710663684,0.6411738550466874,0.5148620905114701,0.7120377238529194,0.7120377238529194,0.7120377238529193,0.6487473365562757,0.6876918245739837,0.6550577169453188,0.7631657929465111,0.7120377238529194,0.7284312677513777,0.7251470340617594
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,1.0252296924591064,0.6894669916286955,0.4138976626658244,0.7283236994219653,0.527833722710062,0.6894669916286955,0.6894669916286955,0.6894669916286955,0.6511955691739562,0.7028165519925631,0.6482468396459329,0.7753891010425226,0.6894669916286955,0.7112669079458446,0.7640008509934422
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.66966712474823,0.6285895941506835,0.3683989941324392,0.7816807469986661,0.5007833641931349,0.6285895941506835,0.6285895941506835,0.6285895941506835,0.6315735592312786,0.681185392976239,0.602538817842792,0.7693100408486535,0.6285895941506835,0.6557941093099591,0.7786606852782898
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.865601658821106,0.7530995019603688,0.48608725523874957,0.6291685193419297,0.5484496124031009,0.7530995019603688,0.7530995019603688,0.7530995019603688,0.6791453744780938,0.7105219335719108,0.6892751197497493,0.7801853290105852,0.7530995019603688,0.7629783284797587,0.7577312540811436
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.9365851879119873,0.6560347568083077,0.38287124060150374,0.7245442418852823,0.500999231360492,0.6560347568083077,0.6560347568083077,0.6560347568083077,0.6316498646551236,0.6795717870528248,0.6192844810695255,0.7618520077303412,0.6560347568083077,0.681190897124725,0.7529667625109089
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.7367205619812012,0.6446434248172088,0.3755773346851414,0.7412183192530013,0.49854205607476637,0.6446434248172088,0.6446434248172088,0.6446434248172088,0.6295712021029988,0.6778225708674578,0.6116802513582711,0.7625028235056477,0.6446434248172088,0.6708928768224259,0.7617322516802744
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,1.0996540784835815,0.6855462541061779,0.4061887974931453,0.6916407292129836,0.5118038989882372,0.6855462541061779,0.6855462541061779,0.6855462541061779,0.6412575730666796,0.687640064105657,0.6399432140011718,0.7642844547618884,0.6855462541061779,0.7070069076378027,0.7419851458745159
# roberta w/o all,100,roberta-pt-with-entity,gossipcop,0.6936939358711243,0.7386881424181414,0.467965751402421,0.7047576700755892,0.5624556422995032,0.7386881424181414,0.7386881424181414,0.7386881424181414,0.6791068426433593,0.7270310331457523,0.6880868633011339,0.7896108004306851,0.7386881424181414,0.7538379071208918,0.78215337249994
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.67600417137146,0.7095541401273885,0.6206896551724138,0.9473684210526315,0.75,0.7095541401273885,0.7095541401273885,0.7095541401273885,0.7697465369879163,0.7272219463753724,0.7017477203647415,0.7817090638087782,0.7095541401273885,0.6978752444194916,0.8206338525061412
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.6080077886581421,0.7528662420382166,0.7203166226912929,0.7562326869806094,0.737837837837838,0.7528662420382166,0.7528662420382166,0.7528662420382166,0.7517839271091933,0.7531163434903048,0.752051449039401,0.7543093286102477,0.7528662420382166,0.753192159237743,0.8119446767365285
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.5538131594657898,0.732484076433121,0.7175792507204611,0.6897506925207756,0.7033898305084746,0.732484076433121,0.732484076433121,0.7324840764331211,0.7309357440816917,0.7293093085245388,0.729885170474655,0.7320076664788352,0.732484076433121,0.7320115480770364,0.8286599069670203
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.6401174664497375,0.7630573248407644,0.6966292134831461,0.8587257617728532,0.7692307692307692,0.7630573248407644,0.7630573248407644,0.7630573248407645,0.773314606741573,0.7701647676788794,0.7628876359242851,0.7794689758820582,0.7630573248407644,0.7623785691748476,0.8766529033606856
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.6315159201622009,0.6331210191082802,0.5634782608695652,0.8975069252077562,0.6923076923076923,0.6331210191082802,0.6331210191082802,0.6331210191082802,0.6936438923395445,0.6527628965661423,0.6190245086144139,0.7040903060753518,0.6331210191082802,0.6131431830441254,0.8371759525427273
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.5967962145805359,0.7477707006369426,0.7376093294460642,0.7008310249307479,0.71875,0.7477707006369426,0.7477707006369426,0.7477707006369427,0.7466327190216746,0.7442834369936758,0.7450562933025404,0.7473568891404816,0.7477707006369426,0.7471674990070755,0.8469333089426645
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.654135525226593,0.6331210191082802,0.6045845272206304,0.5844875346260388,0.5943661971830986,0.6331210191082802,0.6331210191082802,0.6331210191082802,0.630273914986462,0.6295079182564156,0.629741238126433,0.6323356110746752,0.6331210191082802,0.6325802541511847,0.6785266293837872
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.6509988307952881,0.6458598726114649,0.5716753022452504,0.9168975069252078,0.7042553191489361,0.6458598726114649,0.6458598726114649,0.6458598726114649,0.7130221171420427,0.6659959232739247,0.6314927389395475,0.7243658742611483,0.6458598726114649,0.6256531942858004,0.7337224951654211
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.7667281627655029,0.6878980891719745,0.6638418079096046,0.6509695290858726,0.6573426573426575,0.6878980891719745,0.6878980891719745,0.6878980891719745,0.6857492102193035,0.685154575863691,0.6853964748701591,0.6875073839078526,0.6878980891719745,0.687647927741793,0.7689038572100559
# roberta w/o all,16,roberta-pt-with-entity,politifact,0.6504380106925964,0.7834394904458599,0.799373040752351,0.7063711911357341,0.7499999999999999,0.7834394904458599,0.7834394904458599,0.7834394904458599,0.7859526147967764,0.7777138974546596,0.7794943820224718,0.7848755615035263,0.7834394904458599,0.7818614470765046,0.8238416610045471
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.7046912908554077,0.329744774708539,0.25327221183424814,0.9164120471409865,0.3968621520722083,0.329744774708539,0.329744774708539,0.329744774708539,0.5488853954014927,0.5301285685220838,0.3213407256254205,0.7022341522168084,0.329744774708539,0.28216413438283194,0.626289632049882
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.7231659889221191,0.2410461086020376,0.2406998738965952,0.9997817546922741,0.38799017531972557,0.2410461086020376,0.2410461086020376,0.2410461086020376,0.5703499369482976,0.5002020806656392,0.19461706416297267,0.7413552579662955,0.2410461086020376,0.0943051435660603,0.3946941260316845
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,1.15494704246521,0.5518853061653187,0.2869621481721126,0.580750763858577,0.3841212558643089,0.5518853061653187,0.5518853061653187,0.5518853061653187,0.5451598538997526,0.5617446765350976,0.5159699927429184,0.6790994052692322,0.5518853061653187,0.5843662653448984,0.5942322564753655
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.73418790102005,0.2407835311416868,0.24063665493512634,0.9997817546922741,0.3879080401371777,0.2407835311416868,0.2407835311416868,0.2407835311416868,0.5203183274675632,0.5000291899325825,0.19423054962268496,0.6654026443079902,0.2407835311416868,0.09376073283336872,0.5671734908321878
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.8623802661895752,0.35721037706123304,0.25633193330787835,0.8790920995198603,0.3969255025620812,0.35721037706123304,0.35721037706123304,0.3572103770612331,0.5449327935770161,0.5354658284597918,0.3544105812787919,0.6946439214910242,0.35721037706123304,0.332356049589036,0.5843724134308705
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,1.1676592826843262,0.5399642894653923,0.2901346192485433,0.6302924487123527,0.39735828288387454,0.5399642894653923,0.5399642894653923,0.5399642894653923,0.5518674856806096,0.5708170404004363,0.512676083857429,0.6876408947036089,0.5399642894653923,0.5724969660135456,0.5937093204933853
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.6359753012657166,0.7215103455519378,0.43531311681320656,0.5294631165429943,0.47779419005416046,0.7215103455519378,0.7215103455519378,0.7215103455519378,0.637620921017042,0.655914130885605,0.643959932937496,0.7425676960367611,0.7215103455519378,0.7301580848228855,0.6981828965106711
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,1.1918641328811646,0.42164688583132026,0.273220960575499,0.8454823221300742,0.4129843824956026,0.42164688583132026,0.42164688583132026,0.42164688583132026,0.5638159090354361,0.5664133602351615,0.4215209134958994,0.7145614662714018,0.42164688583132026,0.42594922214104863,0.606247015352033
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.6943370699882507,0.4632391555508875,0.28478742080757197,0.8142732431252728,0.42198721936323025,0.4632391555508875,0.4632391555508875,0.4632391555508875,0.5707727711679671,0.5831393878143654,0.46049118332996575,0.7191271084676197,0.4632391555508875,0.48046503881066177,0.6548246551392092
# roberta w/o all,16,roberta-pt-with-entity,gossipcop,0.6907846331596375,0.5279382417813255,0.3108421323718774,0.7902662592754256,0.44618322962232765,0.5279382417813255,0.5279382417813255,0.5279382417813255,0.5904271530248404,0.6175397686418622,0.5174219127107657,0.7354613318931298,0.5279382417813255,0.5543768392703492,0.6769288825176151
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6888647675514221,0.6042446941323346,0.5505836575875487,0.7669376693766937,0.6409966024915061,0.6042446941323346,0.6042446941323346,0.6042446941323346,0.6254660448216489,0.6161077235772358,0.6000532386588268,0.6313556707838816,0.6042446941323346,0.5968329740877172,0.60620232359731
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6396739482879639,0.6928838951310862,0.6149532710280374,0.8915989159891599,0.7278761061946901,0.6928838951310862,0.6928838951310862,0.6928838951310862,0.7322886655892067,0.707373532068654,0.6877202880543651,0.7415172921277257,0.6928838951310862,0.6845619652792834,0.7289094650205761
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.7219837307929993,0.4968789013732834,0.4417808219178082,0.34959349593495936,0.3903177004538578,0.4968789013732834,0.4968789013732834,0.4968789013732834,0.4851340258901418,0.4861393405600723,0.48102495012065905,0.48854382844976363,0.4968789013732834,0.48815922818434,0.5330849141824752
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6498509049415588,0.7428214731585518,0.6873563218390805,0.8102981029810298,0.7437810945273632,0.7428214731585518,0.7428214731585518,0.7428214731585518,0.7480497456189938,0.7477416440831075,0.7428178655594211,0.7528233856915713,0.7428214731585518,0.7427421059776728,0.7699644936264176
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6170200109481812,0.6816479400749064,0.6087786259541985,0.8644986449864499,0.7144456886898096,0.6816479400749064,0.6816479400749064,0.6816479400749064,0.7141366053958718,0.6949808039747064,0.6773920968131699,0.7224231880485876,0.6816479400749064,0.6744777693621982,0.8023279885576633
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.670788049697876,0.7103620474406991,0.6473118279569893,0.8157181571815718,0.7218225419664269,0.7103620474406991,0.7103620474406991,0.7103620474406991,0.7224654377880184,0.7180442637759711,0.7098696043165468,0.7283763958646162,0.7103620474406991,0.7089294856249831,0.7587574023888387
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6734796166419983,0.6067415730337079,0.5794117647058824,0.5338753387533876,0.5557122708039492,0.6067415730337079,0.6067415730337079,0.6067415730337079,0.6031549062141126,0.6014284101174345,0.601484354886857,0.6050223443102655,0.6067415730337079,0.6050844064439397,0.5815078289671786
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6792803406715393,0.6392009987515606,0.5677966101694916,0.907859078590786,0.6986444212721586,0.6392009987515606,0.6392009987515606,0.6392009987515606,0.7033295847055989,0.6587906504065041,0.6245943723779145,0.7139894815792254,0.6392009987515606,0.618770211228929,0.7334449964870019
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6834765076637268,0.5930087390761548,0.5358931552587646,0.8699186991869918,0.6632231404958678,0.5930087390761548,0.5930087390761548,0.5930087390761548,0.6491346964412634,0.6132000903342366,0.5745137784498267,0.6580413345117971,0.5930087390761548,0.5675366376147448,0.633644484592994
# roberta w/o all,8,roberta-pt-with-entity,politifact,0.6678614616394043,0.6441947565543071,0.5760869565217391,0.8617886178861789,0.6905537459283387,0.6441947565543071,0.6441947565543071,0.6441947565543071,0.6856338397066527,0.6600609756097561,0.6360257716425834,0.6942498866987246,0.6441947565543071,0.6317370545639285,0.7771755495332731
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7046843767166138,0.3298877111973974,0.25348038329416017,0.9163398692810457,0.39711089080866724,0.3298877111973974,0.3298877111973974,0.3298877111973974,0.5488497251156399,0.5300872694483747,0.3214515654066959,0.7019433529104021,0.3298877111973974,0.282236389820555,0.6259883128749918
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7231500148773193,0.24126351138629448,0.24091768164636707,0.9997821350762527,0.38827311955326166,0.24126351138629448,0.24126351138629448,0.24126351138629448,0.5704588408231835,0.5002020987794866,0.19475819259884383,0.7412641493733249,0.24126351138629448,0.09445698321403226,0.39444661285397026
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.697506844997406,0.5237695455976493,0.276593625498008,0.6050108932461874,0.3796308954203691,0.5237695455976493,0.5237695455976493,0.5237695455976493,0.5377756328865068,0.5515032348453773,0.4965939540543896,0.6731495372302779,0.5237695455976493,0.5572173716840912,0.5649863450433471
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7341492772102356,0.2410011543708679,0.24085445861544114,0.9997821350762527,0.38819100790931776,0.2410011543708679,0.2410011543708679,0.2410011543708679,0.5204272293077206,0.5000293036453975,0.19437188065610295,0.6653332965182536,0.2410011543708679,0.09391300044793546,0.5672572646236635
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7271403670310974,0.31283450519466893,0.2447791646663466,0.8886710239651416,0.38383363131645803,0.31283450519466893,0.31283450519466893,0.31283450519466893,0.5156644361343429,0.5094101594804973,0.3035880290374249,0.6560676637322476,0.31283450519466893,0.26199572872719873,0.5477389963757444
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,1.0091729164123535,0.4371392591037884,0.26502795007274677,0.7540305010893246,0.392203524278996,0.4371392591037884,0.4371392591037884,0.4371392591037884,0.538414958533623,0.5453177111473717,0.43404576956608715,0.6801148677358758,0.4371392591037884,0.45573312914977304,0.5733474310069311
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7095589637756348,0.33277363836708995,0.2528588807785888,0.9056644880174292,0.3953399904897765,0.33277363836708995,0.33277363836708995,0.33277363836708995,0.5437327253396382,0.528343717605618,0.32555247212654576,0.6944962806221466,0.33277363836708995,0.2893807276417103,0.529482810234652
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,1.3311240673065186,0.45046699548745933,0.2652996090321551,0.724400871459695,0.38836652455761256,0.45046699548745933,0.45046699548745933,0.45046699548745933,0.5357149386156944,0.5439809167915008,0.44474297265845664,0.6758745894513646,0.45046699548745933,0.47396359152403217,0.5672256043387466
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.5955734848976135,0.6641830202539616,0.3519306282722513,0.46862745098039216,0.40198093814240327,0.6641830202539616,0.6641830202539616,0.6641830202539616,0.5817663337560854,0.5974254202648712,0.5842617902939345,0.700893057377101,0.6641830202539616,0.6787402380614247,0.6349350124653431
# roberta w/o all,8,roberta-pt-with-entity,gossipcop,0.7188085913658142,0.24771749396578865,0.2418833748212489,0.9949891067538127,0.3891610924119126,0.24771749396578865,0.24771749396578865,0.24771749396578865,0.5559699359981951,0.5028166435068483,0.2050960805180082,0.7187649329184319,0.24771749396578865,0.10969288041894283,0.6691009397645951
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6983489394187927,0.40296662546353523,0.42120343839541546,0.7882037533512064,0.5490196078431372,0.40296662546353523,0.40296662546353523,0.40296662546353523,0.3547458633418519,0.4307991243820252,0.333010717998351,0.34957055156388583,0.40296662546353523,0.3161892593330587,0.4808458568020268
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6207449436187744,0.65389369592089,0.5784148397976391,0.9195710455764075,0.7101449275362319,0.65389369592089,0.65389369592089,0.65389369592089,0.7197629754543751,0.6730882750817817,0.6403485373877479,0.7307703086390158,0.65389369592089,0.6349132189954679,0.7446811127235162
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6945928335189819,0.4857849196538937,0.4695898161244696,0.8900804289544236,0.6148148148148149,0.4857849196538937,0.4857849196538937,0.4857849196538937,0.533814515905372,0.5149943429175787,0.4207903070356602,0.5388159449365177,0.4857849196538937,0.4056808583458126,0.5453950119290651
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6610067486763,0.7144622991347342,0.699438202247191,0.6675603217158177,0.6831275720164609,0.7144622991347342,0.7144622991347342,0.7144622991347341,0.7128537589602402,0.7110737388395603,0.7116425261657108,0.7138984809292415,0.7144622991347342,0.7138630973788167,0.7790571119364439
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6842447519302368,0.6291718170580964,0.7482993197278912,0.2949061662198391,0.423076923076923,0.6291718170580964,0.6291718170580964,0.6291718170580964,0.6755091764802599,0.6050218904493692,0.574926439680538,0.6698407228033739,0.6291718170580964,0.5867515565483102,0.759540177583196
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.7544773817062378,0.446229913473424,0.4514877102199224,0.935656836461126,0.6090750436300175,0.446229913473424,0.446229913473424,0.44622991347342406,0.39241052177662783,0.48158988612047127,0.32996125062856807,0.3878099496234418,0.446229913473424,0.3082255658830905,0.412727205647244
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.7064284682273865,0.44499381953028433,0.4396825396825397,0.7426273458445041,0.5523429710867398,0.44499381953028433,0.44499381953028433,0.44499381953028433,0.45168484526026426,0.46649715916078416,0.4111308351368658,0.45261951182564947,0.44499381953028433,0.40013409278230205,0.44213788523501485
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6794245839118958,0.6291718170580964,0.5943152454780362,0.6166219839142091,0.6052631578947368,0.6291718170580964,0.6291718170580964,0.6291718170580964,0.627726343118165,0.6282651203974715,0.6278064041221936,0.6303281962100415,0.6291718170580964,0.629561935039783,0.6823087045281254
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6956372857093811,0.4820766378244747,0.4087301587301587,0.2761394101876676,0.3296,0.4820766378244747,0.4820766378244747,0.4820766378244747,0.46199524094497163,0.4671981454608063,0.4538231621349446,0.4661432016118854,0.4820766378244747,0.46349690652864234,0.49311926605504586
# roberta w/o all,4,roberta-pt-with-entity,politifact,0.6772765517234802,0.7194066749072929,0.7097701149425287,0.6621983914209115,0.6851595006934812,0.7194066749072929,0.7194066749072929,0.7194066749072929,0.7182256214625875,0.7152735076370613,0.716046862944288,0.7188840848875119,0.7194066749072929,0.7184521828723482,0.6693712029908749
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6829777956008911,0.5911570334627085,0.3320742839156437,0.6889420983892033,0.44814159292035394,0.5911570334627085,0.5911570334627085,0.5911570334627085,0.591102689938944,0.6245290923123463,0.5617223147673374,0.7253040218752789,0.5911570334627085,0.6205679232014347,0.6762309525150333
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6944782137870789,0.5199307668100284,0.1752386379826186,0.2677405311275577,0.21183156807026604,0.5199307668100284,0.5199307668100284,0.5199307668100284,0.44799949662889543,0.43386335566880924,0.43334140340237914,0.5893155441327201,0.5199307668100284,0.5481045500199504,0.39224837784424754
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6949709057807922,0.45206126088324766,0.28080293610965473,0.8160644318676534,0.4178322652549457,0.45206126088324766,0.45206126088324766,0.45206126088324766,0.5664732090871983,0.5762881584435006,0.4501604978129883,0.714477560103257,0.45206126088324766,0.4669095946979324,0.6420895585560804
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.7522710561752319,0.24100493024231617,0.24096511932861264,1.0,0.38835115600828435,0.24100493024231617,0.24100493024231617,0.24100493024231617,0.6204825596643063,0.5000345494748479,0.1942446721795032,0.8171086624460111,0.24100493024231617,0.09367906600827167,0.5902541256013744
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6189454197883606,0.6304940732193434,0.3286732839368097,0.5117544623421855,0.40027240997701535,0.6304940732193434,0.6304940732193434,0.6304940732193434,0.5701957874397388,0.5899706529510818,0.566632320205487,0.6953273981395148,0.6304940732193434,0.6528225642649039,0.6202481311095565
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.7113752365112305,0.3952061260883248,0.18187654773915435,0.43164997823247714,0.2559205007420791,0.3952061260883248,0.3952061260883248,0.3952061260883248,0.4310093261787772,0.40764367347223635,0.37324410281194964,0.5600837825632624,0.3952061260883248,0.4340288789184314,0.3892848616685354
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,1.660370111465454,0.3180006293926361,0.24908993256549503,0.9085764040052242,0.39098871247248373,0.3180006293926361,0.3180006293926361,0.3180006293926361,0.5335965037448523,0.5195521599904507,0.30806214123117664,0.6809979466332238,0.3180006293926361,0.26509829612881475,0.5632175596525186
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6782504320144653,0.6665268016364209,0.3455341506129597,0.42947322594688725,0.3829580745341615,0.6665268016364209,0.6665268016364209,0.6665268016364209,0.5746463804876718,0.5856252254665337,0.5772415785923647,0.6933482899968718,0.6665268016364209,0.6778988980661363,0.5822869294628776
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.7073646783828735,0.3585440050351411,0.2608668420393336,0.9066173269481933,0.4051556420233463,0.3585440050351411,0.3585440050351411,0.35854400503514106,0.56123987263257,0.5455903107930574,0.35458100789990443,0.716861649418471,0.3585440050351411,0.3283785408973156,0.6122092865498849
# roberta w/o all,4,roberta-pt-with-entity,gossipcop,0.6871539354324341,0.5648798909052765,0.3176713947990544,0.7020026121027427,0.43740675437406756,0.5648798909052765,0.5648798909052765,0.5648798909052765,0.582046377229009,0.6116770937793978,0.5413323004744707,0.7190177438734593,0.5648798909052765,0.5951756102604657,0.6396403211654204
# roberta w/o all,2,roberta-pt-with-entity,politifact,0.6906660199165344,0.5473554735547356,0.6129032258064516,0.050666666666666665,0.09359605911330049,0.5473554735547356,0.5473554735547356,0.5473554735547356,0.5788301295272668,0.5116347031963471,0.3959783574255027,0.5761897788930863,0.5473554735547356,0.4194101960401014,0.5300974124809741
# roberta w/o all,2,roberta-pt-with-entity,politifact,0.6640292406082153,0.6888068880688807,0.744,0.496,0.5952000000000001,0.6888068880688807,0.6888068880688807,0.6888068880688807,0.7041492007104796,0.6749406392694064,0.6712263736263737,0.7010611313928414,0.6888068880688807,0.6771177162321075,0.6988675799086758
# roberta w/o all,2,roberta-pt-with-entity,politifact,0.696299135684967,0.46371463714637146,0.462111801242236,0.992,0.6305084745762711,0.46371463714637146,0.46371463714637146,0.46371463714637146,0.543555900621118,0.5017077625570776,0.3264649996199741,0.5498670669936513,0.46371463714637146,0.3029044351399659,0.5808980213089803
# roberta w/o all,2,roberta-pt-with-entity,politifact,0.6607452630996704,0.6801968019680197,0.6601671309192201,0.632,0.6457765667574933,0.6801968019680197,0.6801968019680197,0.6801968019680197,0.6781011866049844,0.6767305936073059,0.6771483730648453,0.6794909104773131,0.6801968019680197,0.6795793986458578,0.7232298325722982
